Unnamed: 0,class,bruises,gill-spacing,gill-size,gill-color,stalk-root,ring-type,spore-print-color
539,edible,yes,crowded,narrow,pink,bulbous,pendant,purple
540,edible,yes,close,broad,brown,club,pendant,black
541,edible,no,crowded,broad,pink,equal,evanescent,black
542,poisonous,yes,close,narrow,brown,equal,pendant,brown
543,edible,yes,close,broad,pink,rooted,pendant,black
544,edible,no,crowded,broad,brown,equal,evanescent,black
545,edible,yes,close,broad,white,club,pendant,black
546,edible,yes,close,broad,gray,club,pendant,brown
547,edible,no,close,narrow,gray,equal,pendant,brown
548,edible,yes,crowded,narrow,pink,bulbous,pendant,purple
549,edible,yes,close,broad,gray,club,pendant,brown
550,edible,no,close,narrow,brown,equal,pendant,brown
551,edible,no,crowded,broad,chocolate,equal,evanescent,brown
552,edible,yes,close,broad,pink,rooted,pendant,black
553,edible,yes,crowded,narrow,pink,bulbous,pendant,brown
554,edible,yes,close,broad,black,club,pendant,black
555,edible,yes,close,broad,pink,rooted,pendant,black
556,poisonous,yes,close,narrow,black,equal,pendant,black
557,edible,yes,crowded,narrow,white,bulbous,pendant,purple
558,edible,yes,close,broad,white,club,pendant,black
559,edible,yes,close,broad,gray,club,pendant,brown
560,edible,yes,close,broad,gray,club,pendant,brown
561,edible,yes,crowded,narrow,white,bulbous,pendant,purple
562,edible,yes,crowded,narrow,brown,bulbous,pendant,purple
563,edible,no,crowded,broad,brown,equal,evanescent,black
564,edible,yes,close,broad,white,club,pendant,brown
565,poisonous,yes,close,narrow,white,equal,pendant,black
566,edible,yes,close,broad,gray,club,pendant,brown
567,edible,no,crowded,broad,black,equal,evanescent,black
568,poisonous,yes,close,narrow,brown,equal,pendant,brown
569,edible,yes,close,broad,white,club,pendant,black
570,edible,yes,close,broad,black,club,pendant,black
571,edible,yes,crowded,narrow,brown,bulbous,pendant,brown
572,edible,yes,close,broad,black,club,pendant,black
573,edible,yes,close,broad,white,club,pendant,black
574,edible,yes,close,broad,white,rooted,pendant,brown
575,edible,yes,close,broad,white,club,pendant,brown
576,edible,no,close,narrow,pink,equal,pendant,brown
577,edible,yes,close,broad,brown,club,pendant,brown
578,edible,yes,close,broad,white,rooted,pendant,brown
579,poisonous,yes,close,narrow,white,equal,pendant,brown
580,edible,yes,close,broad,gray,club,pendant,brown
581,edible,yes,close,broad,white,club,pendant,brown
582,edible,yes,close,broad,black,club,pendant,black
583,edible,yes,close,broad,brown,rooted,pendant,brown
584,edible,yes,close,broad,white,rooted,pendant,black
585,edible,yes,close,broad,black,club,pendant,brown
586,edible,no,close,narrow,gray,equal,pendant,black
587,edible,no,close,narrow,brown,equal,pendant,black
588,edible,no,close,narrow,brown,equal,pendant,black
589,edible,yes,close,broad,brown,club,pendant,black
590,poisonous,yes,close,narrow,black,equal,pendant,black
591,edible,no,crowded,broad,chocolate,equal,evanescent,black
592,edible,yes,close,broad,gray,club,pendant,black
593,poisonous,yes,close,narrow,black,equal,pendant,brown
594,edible,yes,close,broad,gray,club,pendant,black
595,poisonous,yes,close,narrow,pink,equal,pendant,black
596,edible,yes,close,broad,brown,club,pendant,black
597,edible,yes,close,broad,gray,club,pendant,black
598,poisonous,yes,close,narrow,pink,equal,pendant,brown
599,poisonous,yes,close,narrow,brown,equal,pendant,black
600,edible,no,crowded,broad,brown,equal,evanescent,brown
601,edible,yes,close,broad,white,rooted,pendant,brown
602,edible,no,crowded,broad,black,equal,evanescent,brown
603,edible,yes,close,broad,brown,rooted,pendant,brown
604,edible,yes,close,broad,white,club,pendant,black
605,edible,yes,close,broad,brown,club,pendant,black
606,edible,no,crowded,broad,brown,equal,evanescent,brown
607,edible,yes,close,broad,brown,rooted,pendant,black
608,edible,yes,close,broad,white,club,pendant,black
609,edible,no,close,narrow,brown,equal,pendant,black
610,edible,no,crowded,broad,chocolate,equal,evanescent,brown
611,edible,no,crowded,broad,brown,equal,evanescent,brown
612,edible,no,crowded,broad,pink,equal,evanescent,black
613,poisonous,yes,close,narrow,black,equal,pendant,brown
614,edible,yes,close,broad,pink,rooted,pendant,black
615,edible,yes,close,broad,gray,club,pendant,black
616,edible,no,crowded,broad,pink,equal,evanescent,black
617,edible,yes,close,broad,gray,club,pendant,black
618,edible,yes,close,broad,brown,club,pendant,brown
619,edible,no,close,narrow,brown,equal,pendant,brown
620,edible,yes,close,broad,pink,rooted,pendant,black
621,edible,yes,close,broad,white,club,pendant,brown
622,edible,yes,crowded,narrow,brown,bulbous,pendant,purple
623,edible,yes,close,broad,brown,rooted,pendant,black
624,edible,no,close,narrow,pink,equal,pendant,black
625,edible,yes,close,broad,gray,club,pendant,black
626,edible,yes,crowded,narrow,white,bulbous,pendant,purple
627,edible,no,close,narrow,pink,equal,pendant,black
628,edible,yes,close,broad,gray,club,pendant,brown
629,edible,yes,close,broad,black,club,pendant,black
630,edible,no,crowded,broad,brown,equal,evanescent,brown
631,edible,yes,close,broad,black,club,pendant,black
632,edible,yes,close,broad,brown,bulbous,pendant,black
633,edible,yes,close,broad,brown,rooted,pendant,black
634,edible,yes,close,broad,pink,rooted,pendant,brown
635,edible,yes,close,broad,white,club,pendant,brown
636,edible,yes,close,broad,pink,rooted,pendant,black
637,edible,yes,close,broad,brown,club,pendant,black
638,edible,no,crowded,broad,chocolate,equal,evanescent,black
639,edible,yes,close,broad,gray,club,pendant,black
640,edible,yes,close,broad,white,club,pendant,black
641,edible,yes,close,broad,brown,rooted,pendant,brown
642,edible,yes,close,broad,white,rooted,pendant,black
643,edible,yes,close,broad,white,rooted,pendant,black
644,edible,yes,close,broad,brown,rooted,pendant,black
645,edible,yes,crowded,narrow,brown,bulbous,pendant,purple
646,edible,yes,close,broad,gray,club,pendant,black
647,edible,yes,close,broad,black,club,pendant,black
648,edible,yes,close,broad,brown,club,pendant,black
649,edible,yes,crowded,narrow,pink,bulbous,pendant,purple
650,edible,yes,close,broad,brown,club,pendant,black
651,edible,yes,close,broad,brown,club,pendant,brown
652,edible,yes,close,broad,white,rooted,pendant,black
653,poisonous,yes,close,narrow,white,equal,pendant,black
654,poisonous,yes,close,narrow,white,equal,pendant,black
655,edible,yes,close,broad,gray,club,pendant,brown
656,edible,no,crowded,broad,black,equal,evanescent,brown
657,edible,yes,close,broad,gray,club,pendant,black
658,edible,yes,close,broad,white,rooted,pendant,black
659,edible,no,close,narrow,black,equal,pendant,brown
660,edible,yes,close,broad,brown,club,pendant,black
661,edible,yes,close,broad,black,club,pendant,black
662,poisonous,yes,close,narrow,brown,equal,pendant,black
663,poisonous,yes,close,narrow,black,equal,pendant,brown
664,edible,yes,close,broad,gray,club,pendant,brown
665,edible,yes,close,broad,white,club,pendant,brown
666,edible,yes,close,broad,white,rooted,pendant,brown
667,edible,yes,close,broad,pink,rooted,pendant,brown
668,edible,yes,close,broad,brown,rooted,pendant,brown
669,edible,yes,close,broad,white,club,pendant,brown
670,edible,yes,close,broad,black,club,pendant,black
671,edible,no,close,narrow,pink,equal,pendant,brown
672,edible,no,crowded,broad,pink,equal,evanescent,black
673,edible,yes,crowded,narrow,white,bulbous,pendant,purple
674,edible,yes,close,broad,white,rooted,pendant,brown
675,edible,no,close,narrow,gray,equal,pendant,black
676,edible,no,close,narrow,black,equal,pendant,brown
677,edible,yes,close,broad,brown,rooted,pendant,brown
678,edible,yes,close,broad,white,rooted,pendant,brown
679,edible,yes,close,broad,gray,club,pendant,black
680,edible,yes,crowded,narrow,brown,bulbous,pendant,brown
681,edible,yes,close,broad,brown,club,pendant,brown
682,edible,yes,crowded,narrow,white,bulbous,pendant,purple
683,edible,yes,close,broad,white,club,pendant,black
684,edible,yes,close,broad,pink,bulbous,pendant,brown
685,edible,yes,close,broad,gray,club,pendant,black
686,edible,no,close,narrow,black,equal,pendant,black
687,edible,yes,close,broad,brown,club,pendant,brown
688,edible,yes,close,broad,white,club,pendant,black
689,edible,yes,close,broad,black,club,pendant,black
690,edible,yes,close,broad,white,club,pendant,black
691,edible,yes,close,broad,black,club,pendant,black
692,edible,yes,close,broad,pink,rooted,pendant,brown
693,edible,no,crowded,broad,black,equal,evanescent,brown
694,poisonous,yes,close,narrow,pink,equal,pendant,brown
695,edible,yes,close,broad,brown,club,pendant,brown
696,edible,yes,close,broad,white,club,pendant,brown
697,poisonous,yes,close,narrow,white,equal,pendant,black
698,poisonous,yes,close,narrow,pink,equal,pendant,brown
699,edible,no,crowded,broad,brown,equal,evanescent,brown
700,poisonous,yes,close,narrow,white,equal,pendant,black
701,edible,no,crowded,broad,chocolate,equal,evanescent,brown
702,edible,yes,close,broad,brown,rooted,pendant,black
703,edible,yes,close,broad,black,club,pendant,black
704,edible,yes,close,broad,pink,rooted,pendant,brown
705,edible,yes,close,broad,pink,rooted,pendant,black
706,edible,yes,close,broad,black,club,pendant,black
707,edible,no,close,narrow,pink,equal,pendant,black
708,edible,yes,close,broad,black,club,pendant,brown
709,edible,yes,close,broad,gray,club,pendant,black
710,edible,yes,close,broad,white,rooted,pendant,black
711,edible,no,crowded,broad,pink,equal,evanescent,brown
712,edible,yes,close,broad,white,club,pendant,brown
713,edible,yes,close,broad,white,club,pendant,brown
714,edible,yes,close,broad,black,club,pendant,black
715,edible,yes,close,broad,brown,club,pendant,brown
716,edible,yes,close,broad,black,club,pendant,brown
717,edible,yes,close,broad,brown,rooted,pendant,black
718,edible,yes,close,broad,brown,rooted,pendant,brown
719,edible,no,close,narrow,gray,equal,pendant,black
720,edible,yes,close,broad,brown,rooted,pendant,brown
721,edible,yes,close,broad,black,club,pendant,black
722,edible,yes,crowded,narrow,white,bulbous,pendant,brown
723,edible,no,crowded,broad,pink,equal,evanescent,brown
724,edible,yes,close,broad,brown,rooted,pendant,black
725,poisonous,yes,close,narrow,black,equal,pendant,brown
726,edible,yes,close,broad,white,club,pendant,brown
727,edible,no,crowded,broad,chocolate,equal,evanescent,brown
728,edible,yes,close,broad,brown,club,pendant,brown
729,edible,yes,close,broad,white,club,pendant,black
730,edible,yes,close,broad,white,rooted,pendant,black
731,edible,no,crowded,broad,brown,equal,evanescent,brown
732,poisonous,yes,close,narrow,black,equal,pendant,brown
733,poisonous,yes,close,narrow,pink,equal,pendant,black
734,edible,yes,close,broad,gray,club,pendant,black
735,edible,yes,close,broad,white,club,pendant,brown
736,edible,yes,crowded,narrow,white,bulbous,pendant,brown
737,poisonous,yes,close,narrow,white,equal,pendant,black
738,edible,yes,close,broad,gray,club,pendant,black
739,edible,no,close,narrow,pink,equal,pendant,black
740,edible,no,close,narrow,pink,equal,pendant,black
741,edible,yes,close,broad,brown,club,pendant,black
742,edible,yes,close,broad,pink,rooted,pendant,black
743,edible,yes,close,broad,black,club,pendant,brown
744,edible,yes,close,broad,brown,rooted,pendant,brown
745,edible,yes,close,broad,brown,club,pendant,brown
746,edible,yes,close,broad,white,club,pendant,brown
747,edible,yes,close,broad,white,club,pendant,black
748,poisonous,yes,close,narrow,white,equal,pendant,brown
749,edible,yes,crowded,narrow,brown,bulbous,pendant,purple
750,edible,yes,close,broad,brown,rooted,pendant,brown
751,edible,yes,close,broad,black,club,pendant,brown
752,edible,yes,crowded,narrow,brown,bulbous,pendant,purple
753,edible,yes,close,broad,white,club,pendant,black
754,edible,yes,close,broad,black,club,pendant,brown
755,edible,yes,close,broad,brown,club,pendant,black
756,edible,yes,close,broad,brown,rooted,pendant,brown
757,edible,no,crowded,broad,brown,equal,evanescent,brown
758,edible,yes,close,broad,white,club,pendant,brown
759,edible,yes,close,broad,brown,rooted,pendant,black
760,edible,yes,close,broad,gray,club,pendant,brown
761,edible,yes,close,broad,pink,rooted,pendant,black
762,edible,yes,close,broad,gray,club,pendant,brown
763,edible,no,close,narrow,gray,equal,pendant,brown
764,edible,yes,close,broad,white,rooted,pendant,black
765,edible,no,crowded,broad,black,equal,evanescent,black
766,edible,yes,crowded,narrow,pink,bulbous,pendant,brown
767,edible,no,close,narrow,gray,equal,pendant,brown
768,edible,yes,close,broad,gray,club,pendant,brown
769,edible,yes,close,broad,black,club,pendant,black
770,edible,yes,close,broad,white,club,pendant,brown
771,edible,yes,close,broad,black,club,pendant,brown
772,edible,yes,close,broad,black,club,pendant,black
773,edible,yes,crowded,narrow,pink,bulbous,pendant,brown
774,edible,no,crowded,broad,chocolate,equal,evanescent,black
775,edible,yes,close,broad,pink,rooted,pendant,brown
776,poisonous,yes,close,narrow,black,equal,pendant,brown
777,edible,yes,close,broad,pink,rooted,pendant,brown
778,edible,yes,close,broad,brown,club,pendant,brown
779,edible,yes,close,broad,white,club,pendant,brown
780,edible,yes,close,broad,white,club,pendant,black
781,edible,no,close,narrow,gray,equal,pendant,black
782,edible,yes,close,broad,white,club,pendant,black
783,edible,yes,close,broad,brown,club,pendant,black
784,edible,yes,close,broad,white,club,pendant,black
785,poisonous,yes,close,narrow,white,equal,pendant,black
786,edible,no,close,narrow,brown,equal,pendant,black
787,edible,yes,close,broad,white,club,pendant,brown
788,poisonous,yes,close,narrow,black,equal,pendant,brown
789,edible,yes,close,broad,pink,rooted,pendant,black
790,edible,yes,close,broad,black,club,pendant,brown
791,edible,yes,close,broad,pink,rooted,pendant,black
792,edible,yes,close,broad,black,club,pendant,black
793,edible,yes,close,broad,brown,club,pendant,brown
794,poisonous,yes,close,narrow,pink,equal,pendant,brown
795,poisonous,yes,close,narrow,brown,equal,pendant,brown
796,edible,yes,close,broad,brown,club,pendant,black
797,edible,no,crowded,broad,chocolate,equal,evanescent,black
798,poisonous,yes,close,narrow,black,equal,pendant,brown
799,edible,yes,close,broad,white,rooted,pendant,brown
800,edible,yes,close,broad,brown,club,pendant,black
801,edible,yes,close,broad,white,club,pendant,brown
802,poisonous,yes,close,narrow,brown,equal,pendant,brown
803,edible,yes,close,broad,white,club,pendant,black
804,edible,yes,close,broad,black,club,pendant,brown
805,edible,yes,close,broad,white,rooted,pendant,black
806,edible,yes,close,broad,black,club,pendant,black
807,edible,yes,close,broad,pink,rooted,pendant,black
808,edible,yes,close,broad,brown,club,pendant,brown
809,edible,yes,crowded,narrow,pink,bulbous,pendant,brown
810,edible,yes,close,broad,gray,club,pendant,black
811,edible,yes,close,broad,brown,club,pendant,black
812,poisonous,yes,close,narrow,pink,equal,pendant,black
813,poisonous,yes,close,narrow,white,equal,pendant,brown
814,poisonous,yes,close,narrow,black,equal,pendant,black
815,edible,yes,close,broad,brown,club,pendant,black
816,edible,yes,close,broad,pink,rooted,pendant,black
817,edible,yes,close,broad,brown,rooted,pendant,black
818,edible,yes,crowded,narrow,white,bulbous,pendant,brown
819,edible,yes,close,broad,black,club,pendant,brown
820,edible,yes,close,broad,white,club,pendant,brown
821,edible,no,close,narrow,black,equal,pendant,black
822,edible,yes,close,broad,brown,club,pendant,black
823,edible,yes,close,broad,gray,club,pendant,brown
824,edible,yes,close,broad,white,rooted,pendant,black
825,edible,yes,close,broad,white,club,pendant,black
826,edible,yes,crowded,narrow,brown,bulbous,pendant,brown
827,edible,yes,crowded,narrow,white,bulbous,pendant,purple
828,edible,yes,close,broad,gray,club,pendant,brown
829,edible,yes,crowded,narrow,pink,bulbous,pendant,purple
830,edible,no,close,narrow,pink,equal,pendant,black
831,edible,yes,crowded,narrow,white,bulbous,pendant,brown
832,edible,yes,close,broad,pink,rooted,pendant,black
833,edible,yes,close,broad,white,rooted,pendant,brown
834,edible,yes,close,broad,pink,rooted,pendant,brown
835,poisonous,yes,close,narrow,black,equal,pendant,brown
836,edible,yes,close,broad,brown,club,pendant,brown
837,poisonous,yes,close,narrow,pink,equal,pendant,brown
